,correct_sentence,wrong_sentence
1902,자재번호 는 LPJA061E0SS 단중 는 525.0  이다. ,자재번호는LPJA061E0SS단중는525.0이다.
1903,자재번호 는 LPJA061E0SS 단위 는 SH 이다. ,자재번호는LPJA061E0SS단위는SH이다.
1904,자재번호 는 LPJA071E0SS 품명 및 사양 는 ST. PLATE  SS400   7.0  1829  6096 이다. ,자재번호는LPJA071E0SS품명및사양는ST.PLATESS4007.018296096이다.
1905,자재번호 는 LPJA071E0SS 단중 는 613.0  이다. ,자재번호는LPJA071E0SS단중는613.0이다.
1906,자재번호 는 LPJA071E0SS 단위 는 SH 이다. ,자재번호는LPJA071E0SS단위는SH이다.
1907,자재번호 는 LPJA081E0SS 품명 및 사양 는 ST. PLATE  SS400   8.0  1829  6096 이다. ,자재번호는LPJA081E0SS품명및사양는ST.PLATESS4008.018296096이다.
1908,자재번호 는 LPJA081E0SS 단중 는 700.0  이다. ,자재번호는LPJA081E0SS단중는700.0이다.
1909,자재번호 는 LPJA081E0SS 단위 는 SH 이다. ,자재번호는LPJA081E0SS단위는SH이다.
1910,자재번호 는 LPJA101E0SS 품명 및 사양 는 ST. PLATE  SS400  10.0  1829  6096 이다. ,자재번호는LPJA101E0SS품명및사양는ST.PLATESS40010.018296096이다.
1911,자재번호 는 LPJA101E0SS 단중 는 875.0  이다. ,자재번호는LPJA101E0SS단중는875.0이다.
1912,자재번호 는 LPJA101E0SS 단위 는 SH 이다. ,자재번호는LPJA101E0SS단위는SH이다.
1913,자재번호 는 LPJA121E0SS 품명 및 사양 는 ST. PLATE  SS400  12.0  1829  6096 이다. ,자재번호는LPJA121E0SS품명및사양는ST.PLATESS40012.018296096이다.
1914,"자재번호 는 LPJA121E0SS 단중 는 1,050.0  이다. ","자재번호는LPJA121E0SS단중는1,050.0이다."
1915,자재번호 는 LPJA121E0SS 단위 는 SH 이다. ,자재번호는LPJA121E0SS단위는SH이다.
1916,자재번호 는 LPJA151E0SS 품명 및 사양 는 ST. PLATE  SS400  15.0  1829  6096 이다. ,자재번호는LPJA151E0SS품명및사양는ST.PLATESS40015.018296096이다.
1917,"자재번호 는 LPJA151E0SS 단중 는 1,313.0  이다. ","자재번호는LPJA151E0SS단중는1,313.0이다."
1918,자재번호 는 LPJA151E0SS 단위 는 SH 이다. ,자재번호는LPJA151E0SS단위는SH이다.
1919,자재번호 는 LPJA181E0SS 품명 및 사양 는 ST. PLATE  SS400  18.0  1829  6096 이다. ,자재번호는LPJA181E0SS품명및사양는ST.PLATESS40018.018296096이다.
1920,"자재번호 는 LPJA181E0SS 단중 는 1,575.0  이다. ","자재번호는LPJA181E0SS단중는1,575.0이다."
1921,자재번호 는 LPJA181E0SS 단위 는 SH 이다. ,자재번호는LPJA181E0SS단위는SH이다.
1922,자재번호 는 LPJA201E0SS 품명 및 사양 는 ST. PLATE  SS400  20.0  1829  6096 이다. ,자재번호는LPJA201E0SS품명및사양는ST.PLATESS40020.018296096이다.
1923,"자재번호 는 LPJA201E0SS 단중 는 1,751.0  이다. ","자재번호는LPJA201E0SS단중는1,751.0이다."
1924,자재번호 는 LPJA201E0SS 단위 는 SH 이다. ,자재번호는LPJA201E0SS단위는SH이다.
1925,자재번호 는 LPJA221E0SS 품명 및 사양 는 ST. PLATE  SS400  22.0  1829  6096 이다. ,자재번호는LPJA221E0SS품명및사양는ST.PLATESS40022.018296096이다.
1926,"자재번호 는 LPJA221E0SS 단중 는 1,926.0  이다. ","자재번호는LPJA221E0SS단중는1,926.0이다."
1927,자재번호 는 LPJA221E0SS 단위 는 SH 이다. ,자재번호는LPJA221E0SS단위는SH이다.
1928,자재번호 는 LPJA251E0SS 품명 및 사양 는 ST. PLATE  SS400  25.0  1829  6096 이다. ,자재번호는LPJA251E0SS품명및사양는ST.PLATESS40025.018296096이다.
1929,"자재번호 는 LPJA251E0SS 단중 는 2,189.0  이다. ","자재번호는LPJA251E0SS단중는2,189.0이다."
1930,자재번호 는 LPJA251E0SS 단위 는 SH 이다. ,자재번호는LPJA251E0SS단위는SH이다.
1931,자재번호 는 LPJA301E0SS 품명 및 사양 는 ST. PLATE  SS400  30.0  1829  6096 이다. ,자재번호는LPJA301E0SS품명및사양는ST.PLATESS40030.018296096이다.
1932,"자재번호 는 LPJA301E0SS 단중 는 2,626.0  이다. ","자재번호는LPJA301E0SS단중는2,626.0이다."
1933,자재번호 는 LPJA301E0SS 단위 는 SH 이다. ,자재번호는LPJA301E0SS단위는SH이다.
1934,자재번호 는 LCJA0K1C0RS 품명 및 사양 는 CHECK PL  SS400  3.2  1219  2438 이다. ,자재번호는LCJA0K1C0RS품명및사양는CHECKPLSS4003.212192438이다.
1935,자재번호 는 LCJA0K1C0RS 단중 는 79.8 이다. ,자재번호는LCJA0K1C0RS단중는79.8이다.
1936,자재번호 는 LCJA0K1C0RS 단위 는 SH 이다. ,자재번호는LCJA0K1C0RS단위는SH이다.
1937,자재번호 는 LCJA0M1C0RS 품명 및 사양 는 CHECK PL  SS400  4.5  1219  2438 이다. ,자재번호는LCJA0M1C0RS품명및사양는CHECKPLSS4004.512192438이다.
1938,자재번호 는 LCJA0M1C0RS 단중 는 110.0 이다. ,자재번호는LCJA0M1C0RS단중는110.0이다.
1939,자재번호 는 LCJA0M1C0RS 단위 는 SH 이다. ,자재번호는LCJA0M1C0RS단위는SH이다.
1940,자재번호 는 LCJA061C0RS 품명 및 사양 는 CHECK PL  SS400  6.0  1219  2438 이다. ,자재번호는LCJA061C0RS품명및사양는CHECKPLSS4006.012192438이다.
1941,자재번호 는 LCJA061C0RS 단중 는 145.0 이다. ,자재번호는LCJA061C0RS단중는145.0이다.
1942,자재번호 는 LCJA061C0RS 단위 는 SH 이다. ,자재번호는LCJA061C0RS단위는SH이다.
1943,자재번호 는 LGJA0A1C0RS 품명 및 사양 는 GAL'V PL   SS400   0.5 1219   2438 이다. ,자재번호는LGJA0A1C0RS품명및사양는GAL'VPLSS4000.512192438이다.
1944,자재번호 는 LGJA0A1C0RS 단중 는 12.4 이다. ,자재번호는LGJA0A1C0RS단중는12.4이다.
1945,자재번호 는 LGJA0A1C0RS 단위 는 SH 이다. ,자재번호는LGJA0A1C0RS단위는SH이다.
1946,자재번호 는 LGJA0B1C0RS 품명 및 사양 는 GAL'V PL   SS400   0.6 1219   2438 이다. ,자재번호는LGJA0B1C0RS품명및사양는GAL'VPLSS4000.612192438이다.
1947,자재번호 는 LGJA0B1C0RS 단중 는 14.9 이다. ,자재번호는LGJA0B1C0RS단중는14.9이다.
1948,자재번호 는 LGJA0B1C0RS 단위 는 SH 이다. ,자재번호는LGJA0B1C0RS단위는SH이다.
1949,자재번호 는 LGJA0C1C0RS 품명 및 사양 는 GAL'V PL   SS400   0.7 1219   2438 이다. ,자재번호는LGJA0C1C0RS품명및사양는GAL'VPLSS4000.712192438이다.
1950,자재번호 는 LGJA0C1C0RS 단중 는 17.2 이다. ,자재번호는LGJA0C1C0RS단중는17.2이다.
1951,자재번호 는 LGJA0C1C0RS 단위 는 SH 이다. ,자재번호는LGJA0C1C0RS단위는SH이다.
1952,자재번호 는 LGJA011C0RS 품명 및 사양 는 GAL'V PL   SS400   1.0 1219   2438 이다. ,자재번호는LGJA011C0RS품명및사양는GAL'VPLSS4001.012192438이다.
1953,자재번호 는 LGJA011C0RS 단중 는 24.2 이다. ,자재번호는LGJA011C0RS단중는24.2이다.
1954,자재번호 는 LGJA011C0RS 단위 는 SH 이다. ,자재번호는LGJA011C0RS단위는SH이다.
1955,자재번호 는 LGJA0E1C0RS 품명 및 사양 는 GAL'V PL   SS400   1.2 1219   2438 이다. ,자재번호는LGJA0E1C0RS품명및사양는GAL'VPLSS4001.212192438이다.
1956,자재번호 는 LGJA0E1C0RS 단중 는 29.1 이다. ,자재번호는LGJA0E1C0RS단중는29.1이다.
1957,자재번호 는 LGJA0E1C0RS 단위 는 SH 이다. ,자재번호는LGJA0E1C0RS단위는SH이다.
1958,GSI 발주기준의 GSI SECTION에서,GSI발주기준의GSISECTION에서
1959,자재번호 는 SEAJA025A08 품명 및 사양 는 E.A  SS400   25   25   3.0   8000 이다. ,자재번호는SEAJA025A08품명및사양는E.ASS40025253.08000이다.
1960,자재번호 는 SEAJA025A08 단중 는 8.9 이다. ,자재번호는SEAJA025A08단중는8.9이다.
1961,자재번호 는 SEAJA025A08 단위 는 EA 이다. ,자재번호는SEAJA025A08단위는EA이다.
1962,자재번호 는 SEAJA040A05 품명 및 사양 는 E.A  SS400   40   40   3.0   5000 이다. ,자재번호는SEAJA040A05품명및사양는E.ASS40040403.05000이다.
1963,자재번호 는 SEAJA040A05 단중 는 9.2 이다. ,자재번호는SEAJA040A05단중는9.2이다.
1964,자재번호 는 SEAJA040A05 단위 는 EA 이다. ,자재번호는SEAJA040A05단위는EA이다.
1965,자재번호 는 SEAJA040C05 품명 및 사양 는 E.A  SS400   40   40   5.0   5000 이다. ,자재번호는SEAJA040C05품명및사양는E.ASS40040405.05000이다.
1966,자재번호 는 SEAJA040C05 단중 는 14.8 이다. ,자재번호는SEAJA040C05단중는14.8이다.
1967,자재번호 는 SEAJA040C05 단위 는 EA 이다. ,자재번호는SEAJA040C05단위는EA이다.
1968,자재번호 는 SEAJA050D05 품명 및 사양 는 E.A  SS400   50   50   6.0   5000 이다. ,자재번호는SEAJA050D05품명및사양는E.ASS40050506.05000이다.
1969,자재번호 는 SEAJA050D05 단중 는 22.2 이다. ,자재번호는SEAJA050D05단중는22.2이다.
1970,자재번호 는 SEAJA050D05 단위 는 EA 이다. ,자재번호는SEAJA050D05단위는EA이다.
1971,자재번호 는 SEAJA065C05 품명 및 사양 는 E.A  SS400   65   65   6.0   5000 이다. ,자재번호는SEAJA065C05품명및사양는E.ASS40065656.05000이다.
1972,자재번호 는 SEAJA065C05 단중 는 29.6 이다. ,자재번호는SEAJA065C05단중는29.6이다.
1973,자재번호 는 SEAJA065C05 단위 는 EA 이다. ,자재번호는SEAJA065C05단위는EA이다.
1974,자재번호 는 SEAJA075C05 품명 및 사양 는 E.A  SS400   75   75   6.0   5000 이다. ,자재번호는SEAJA075C05품명및사양는E.ASS40075756.05000이다.
1975,자재번호 는 SEAJA075C05 단중 는 34.3 이다. ,자재번호는SEAJA075C05단중는34.3이다.
1976,자재번호 는 SEAJA075C05 단위 는 EA 이다. ,자재번호는SEAJA075C05단위는EA이다.
1977,자재번호 는 SEAJA075F05 품명 및 사양 는 E.A  SS400   75   75   9.0   5000 이다. ,자재번호는SEAJA075F05품명및사양는E.ASS40075759.05000이다.
1978,자재번호 는 SEAJA075F05 단중 는 49.8 이다. ,자재번호는SEAJA075F05단중는49.8이다.
1979,자재번호 는 SEAJA075F05 단위 는 EA 이다. ,자재번호는SEAJA075F05단위는EA이다.
1980,자재번호 는 SEAJA075F10 품명 및 사양 는 E.A  SS400   75   75   9.0  10000 이다. ,자재번호는SEAJA075F10품명및사양는E.ASS40075759.010000이다.
1981,자재번호 는 SEAJA075F10 단중 는 99.6 이다. ,자재번호는SEAJA075F10단중는99.6이다.
1982,자재번호 는 SEAJA075F10 단위 는 EA 이다. ,자재번호는SEAJA075F10단위는EA이다.
1983,자재번호 는 SEAJA100F05 품명 및 사양 는 E.A  SS400  100  100  10.0   5000 이다. ,자재번호는SEAJA100F05품명및사양는E.ASS40010010010.05000이다.
1984,자재번호 는 SEAJA100F05 단중 는 74.5 이다. ,자재번호는SEAJA100F05단중는74.5이다.
1985,자재번호 는 SEAJA100F05 단위 는 EA 이다. ,자재번호는SEAJA100F05단위는EA이다.
1986,자재번호 는 SEAJA100F10 품명 및 사양 는 E.A  SS400  100  100  10.0  10000 이다. ,자재번호는SEAJA100F10품명및사양는E.ASS40010010010.010000이다.
1987,자재번호 는 SEAJA100F10 단중 는 149.0 이다. ,자재번호는SEAJA100F10단중는149.0이다.
1988,자재번호 는 SEAJA100F10 단위 는 EA 이다. ,자재번호는SEAJA100F10단위는EA이다.
1989,자재번호 는 SEAJA100H05 품명 및 사양 는 E.A  SS400  100  100  13.0   5000 이다. ,자재번호는SEAJA100H05품명및사양는E.ASS40010010013.05000이다.
1990,자재번호 는 SEAJA100H05 단중 는 95.5 이다. ,자재번호는SEAJA100H05단중는95.5이다.
1991,자재번호 는 SEAJA100H05 단위 는 EA 이다. ,자재번호는SEAJA100H05단위는EA이다.
1992,자재번호 는 SEAJA100H10 품명 및 사양 는 E.A  SS400  100  100  13.0  10000 이다. ,자재번호는SEAJA100H10품명및사양는E.ASS40010010013.010000이다.
1993,자재번호 는 SEAJA100H10 단중 는 191.0 이다. ,자재번호는SEAJA100H10단중는191.0이다.
1994,자재번호 는 SEAJA100H10 단위 는 EA 이다. ,자재번호는SEAJA100H10단위는EA이다.
1995,자재번호 는 SEAJA130D05 품명 및 사양 는 E.A  SS400  130  130  12.0   5000 이다. ,자재번호는SEAJA130D05품명및사양는E.ASS40013013012.05000이다.
1996,자재번호 는 SEAJA130D05 단중 는 117.0 이다. ,자재번호는SEAJA130D05단중는117.0이다.
1997,자재번호 는 SEAJA130D05 단위 는 EA 이다. ,자재번호는SEAJA130D05단위는EA이다.
1998,자재번호 는 SEAJA130D10 품명 및 사양 는 E.A  SS400  130  130  12.0  10000 이다. ,자재번호는SEAJA130D10품명및사양는E.ASS40013013012.010000이다.
1999,자재번호 는 SEAJA130D10 단중 는 234.0 이다. ,자재번호는SEAJA130D10단중는234.0이다.
2000,자재번호 는 SEAJA130D10 단위 는 EA 이다. ,자재번호는SEAJA130D10단위는EA이다.
2001,자재번호 는 SEAJA130E05 품명 및 사양 는 E.A  SS400  130  130  15.0   5000 이다. ,자재번호는SEAJA130E05품명및사양는E.ASS40013013015.05000이다.
2002,자재번호 는 SEAJA130E05 단중 는 144.0 이다. ,자재번호는SEAJA130E05단중는144.0이다.
2003,자재번호 는 SEAJA130E05 단위 는 EA 이다. ,자재번호는SEAJA130E05단위는EA이다.
2004,자재번호 는 SEAJA130E10 품명 및 사양 는 E.A  SS400  130  130  15.0  10000 이다. ,자재번호는SEAJA130E10품명및사양는E.ASS40013013015.010000이다.
2005,자재번호 는 SEAJA130E10 단중 는 288.0 이다. ,자재번호는SEAJA130E10단중는288.0이다.
2006,자재번호 는 SEAJA130E10 단위 는 EA 이다. ,자재번호는SEAJA130E10단위는EA이다.
2007,자재번호 는 SUAJA125C10 품명 및 사양 는 U.A  SS400  125   75  10.0  10000 이다. ,자재번호는SUAJA125C10품명및사양는U.ASS4001257510.010000이다.
2008,자재번호 는 SUAJA125C10 단중 는 149.0 이다. ,자재번호는SUAJA125C10단중는149.0이다.
2009,자재번호 는 SUAJA125C10 단위 는 EA 이다. ,자재번호는SUAJA125C10단위는EA이다.
2010,자재번호 는 SFBJA0C0606 품명 및 사양 는 F.B  SS400   25    6.0    6000 이다. ,자재번호는SFBJA0C0606품명및사양는F.BSS400256.06000이다.
2011,자재번호 는 SFBJA0C0606 단중 는 7.1 이다. ,자재번호는SFBJA0C0606단중는7.1이다.
2012,자재번호 는 SFBJA0C0606 단위 는 EA 이다. ,자재번호는SFBJA0C0606단위는EA이다.
2013,자재번호 는 SFBJA0N0E06 품명 및 사양 는 F.B  SS400   38    4.5    6000 이다. ,자재번호는SFBJA0N0E06품명및사양는F.BSS400384.56000이다.
2014,자재번호 는 SFBJA0N0E06 단중 는 8.1 이다. ,자재번호는SFBJA0N0E06단중는8.1이다.
2015,자재번호 는 SFBJA0N0E06 단위 는 EA 이다. ,자재번호는SFBJA0N0E06단위는EA이다.
2016,자재번호 는 SFBJA0N0606 품명 및 사양 는 F.B  SS400   38    6.0    6000 이다. ,자재번호는SFBJA0N0606품명및사양는F.BSS400386.06000이다.
2017,자재번호 는 SFBJA0N0606 단중 는 10.7 이다. ,자재번호는SFBJA0N0606단중는10.7이다.
2018,자재번호 는 SFBJA0N0606 단위 는 EA 이다. ,자재번호는SFBJA0N0606단위는EA이다.
2019,자재번호 는 SFBJA050E06 품명 및 사양 는 F.B  SS400   50    4.5    6000 이다. ,자재번호는SFBJA050E06품명및사양는F.BSS400504.56000이다.
2020,자재번호 는 SFBJA050E06 단중 는 10.6 이다. ,자재번호는SFBJA050E06단중는10.6이다.
2021,자재번호 는 SFBJA050E06 단위 는 EA 이다. ,자재번호는SFBJA050E06단위는EA이다.
2022,자재번호 는 SFBJA050606 품명 및 사양 는 F.B  SS400   50    6.0    6000 이다. ,자재번호는SFBJA050606품명및사양는F.BSS400506.06000이다.
2023,자재번호 는 SFBJA050606 단중 는 14.1 이다. ,자재번호는SFBJA050606단중는14.1이다.
2024,자재번호 는 SFBJA050606 단위 는 EA 이다. ,자재번호는SFBJA050606단위는EA이다.
2025,자재번호 는 SFBJA0G0906 품명 및 사양 는 F.B  SS400   65    9.0    6000 이다. ,자재번호는SFBJA0G0906품명및사양는F.BSS400659.06000이다.
2026,자재번호 는 SFBJA0G0906 단중 는 27.6 이다. ,자재번호는SFBJA0G0906단중는27.6이다.
2027,자재번호 는 SFBJA0G0906 단위 는 EA 이다. ,자재번호는SFBJA0G0906단위는EA이다.
2028,자재번호 는 SFBJA0G1606 품명 및 사양 는 F.B  SS400   65   16.0    6000 이다. ,자재번호는SFBJA0G1606품명및사양는F.BSS4006516.06000이다.
2029,자재번호 는 SFBJA0G1606 단중 는 49.0 이다. ,자재번호는SFBJA0G1606단중는49.0이다.
2030,자재번호 는 SFBJA0G1606 단위 는 EA 이다. ,자재번호는SFBJA0G1606단위는EA이다.
2031,자재번호 는 SFBJA0H0603 품명 및 사양 는 F.B  SS400   75    6.0    3000 이다. ,자재번호는SFBJA0H0603품명및사양는F.BSS400756.03000이다.
2032,자재번호 는 SFBJA0H0603 단중 는 10.6 이다. ,자재번호는SFBJA0H0603단중는10.6이다.
2033,자재번호 는 SFBJA0H0603 단위 는 EA 이다. ,자재번호는SFBJA0H0603단위는EA이다.
2034,자재번호 는 SFBJA0H0606 품명 및 사양 는 F.B  SS400   75    6.0    6000 이다. ,자재번호는SFBJA0H0606품명및사양는F.BSS400756.06000이다.
2035,자재번호 는 SFBJA0H0606 단중 는 21.2 이다. ,자재번호는SFBJA0H0606단중는21.2이다.
2036,자재번호 는 SFBJA0H0606 단위 는 EA 이다. ,자재번호는SFBJA0H0606단위는EA이다.
2037,자재번호 는 SRBJA009A06 품명 및 사양 는 R.B  SS400    9    0.0    60 00 이다. ,자재번호는SRBJA009A06품명및사양는R.BSS40090.06000이다.
2038,자재번호 는 SRBJA009A06 단중 는 2.94 이다. ,자재번호는SRBJA009A06단중는2.94이다.
2039,자재번호 는 SRBJA009A06 단위 는 EA 이다. ,자재번호는SRBJA009A06단위는EA이다.
2040,자재번호 는 SRBJA012A06 품명 및 사양 는 R.B  SS400   12    0.0    6000 이다. ,자재번호는SRBJA012A06품명및사양는R.BSS400120.06000이다.
2041,자재번호 는 SRBJA012A06 단중 는 5.28 이다. ,자재번호는SRBJA012A06단중는5.28이다.
2042,자재번호 는 SRBJA012A06 단위 는 EA 이다. ,자재번호는SRBJA012A06단위는EA이다.
2043,자재번호 는 SRBJA016A06 품명 및 사양 는 R.B  SS400   16    0.0    6000 이다. ,자재번호는SRBJA016A06품명및사양는R.BSS400160.06000이다.
2044,자재번호 는 SRBJA016A06 단중 는 9.48 이다. ,자재번호는SRBJA016A06단중는9.48이다.
2045,자재번호 는 SRBJA016A06 단위 는 EA 이다. ,자재번호는SRBJA016A06단위는EA이다.
2046,자재번호 는 SRBJA019A06 품명 및 사양 는 R.B  SS400   19    0.0    6000 이다. ,자재번호는SRBJA019A06품명및사양는R.BSS400190.06000이다.
2047,자재번호 는 SRBJA019A06 단중 는 13.38 이다. ,자재번호는SRBJA019A06단중는13.38이다.
2048,자재번호 는 SRBJA019A06 단위 는 EA 이다. ,자재번호는SRBJA019A06단위는EA이다.
2049,자재번호 는 SRBJA022A06 품명 및 사양 는 R.B  SS400   22    0.0    6000 이다. ,자재번호는SRBJA022A06품명및사양는R.BSS400220.06000이다.
2050,자재번호 는 SRBJA022A06 단중 는 17.88 이다. ,자재번호는SRBJA022A06단중는17.88이다.
2051,자재번호 는 SRBJA022A06 단위 는 EA 이다. ,자재번호는SRBJA022A06단위는EA이다.
2052,자재번호 는 SRBJA025A06 품명 및 사양 는 R.B  SS400   25    0.0    6000 이다. ,자재번호는SRBJA025A06품명및사양는R.BSS400250.06000이다.
2053,자재번호 는 SRBJA025A06 단중 는 23.10 이다. ,자재번호는SRBJA025A06단중는23.10이다.
